"Anno accademico","Ateneo","Classe","Immatricolati","Area","Città","Provincia","Regione","Area geografica","Tipo","Fondazione"
"2011/2012","Università degli Studi di TORINO","L-32 - Scienze e tecnologie per l'ambiente e la natura",251,"Scientifica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-33 - Scienze economiche",140,"Sociale","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-34 - Scienze geologiche",50,"Scientifica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-35 - Scienze matematiche",177,"Scientifica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-36 - Scienze politiche e delle relazioni internazionali",484,"Sociale","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-38 - Scienze zootecniche e tecnologie delle produzioni animali",178,"Scientifica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-39 - Servizio sociale",173,"Sociale","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-41 - Statistica",46,"Scientifica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-42 - Storia",64,"Umanistica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L-5 - Filosofia",136,"Umanistica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L/SNT1 - Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",516,"Sanitaria","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L/SNT2 - Professioni sanitarie della riabilitazione",110,"Sanitaria","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L/SNT3 - Professioni sanitarie tecniche",73,"Sanitaria","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","L/SNT4 - Professioni sanitarie della prevenzione",15,"Sanitaria","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","LM-13 - Farmacia e farmacia industriale",228,"Sanitaria","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","LM-41 - Medicina e chirurgia",257,"Sanitaria","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","LM-42 - Medicina veterinaria",52,"Sanitaria","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","LM-46 - Odontoiatria e protesi dentaria",13,"Sanitaria","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","LM-85 bis - Scienze della formazione primaria",60,"Umanistica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","LMG/01 - Magistrali in giurisprudenza",893,"Sociale","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TORINO","LMR/02 - Conservazione e restauro dei beni culturali",8,"Umanistica","Torino","Torino","Piemonte","Nord","Pubblica",1404
"2011/2012","Università degli Studi di TRENTO","L-1 - Beni culturali",131,"Umanistica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-10 - Lettere",106,"Umanistica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-11 - Lingue e culture moderne",147,"Umanistica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-12 - Mediazione linguistica",33,"Umanistica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-18 - Scienze dell'economia e della gestione aziendale",366,"Sociale","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-2 - Biotecnologie",51,"Scientifica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-20 - Scienze della comunicazione",81,"Sociale","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-24 - Scienze e tecniche psicologiche",168,"Sociale","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-30 - Scienze e tecnologie fisiche",87,"Scientifica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-31 - Scienze e tecnologie informatiche",156,"Scientifica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-33 - Scienze economiche",88,"Sociale","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-35 - Scienze matematiche",91,"Scientifica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-36 - Scienze politiche e delle relazioni internazionali",168,"Sociale","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-39 - Servizio sociale",42,"Sociale","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-40 - Sociologia",256,"Sociale","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-5 - Filosofia",56,"Umanistica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-7 - Ingegneria civile e ambientale",268,"Scientifica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-8 - Ingegneria dell'informazione",159,"Scientifica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","L-9 - Ingegneria industriale",180,"Scientifica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","LM-4 C.U. - Architettura e ingegneria edile-architettura (quinquennale)",78,"Scientifica","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRENTO","LMG/01 - Magistrali in giurisprudenza",450,"Sociale","Trento","Trento","Trentino","Centro","Pubblica",1962
"2011/2012","Università degli Studi di TRIESTE","46/S - Specialistiche in medicina e chirurgia",4,"Sanitaria","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-10 - Lettere",36,"Umanistica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-11 - Lingue e culture moderne",125,"Umanistica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-12 - Mediazione linguistica",129,"Umanistica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-13 - Scienze biologiche",115,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-16 - Scienze dell'amministrazione e dell'organizzazione",9,"Sociale","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-17 - Scienze dell'architettura",69,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-18 - Scienze dell'economia e della gestione aziendale",155,"Sociale","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-19 - Scienze dell'educazione e della formazione",156,"Umanistica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-20 - Scienze della comunicazione",127,"Sociale","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-24 - Scienze e tecniche psicologiche",107,"Sociale","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-27 - Scienze e tecnologie chimiche",39,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-30 - Scienze e tecnologie fisiche",72,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-32 - Scienze e tecnologie per l'ambiente e la natura",151,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-33 - Scienze economiche",258,"Sociale","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-34 - Scienze geologiche",34,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-35 - Scienze matematiche",25,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-36 - Scienze politiche e delle relazioni internazionali",236,"Sociale","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-39 - Servizio sociale",52,"Sociale","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-41 - Statistica",44,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-5 - Filosofia",41,"Umanistica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-7 - Ingegneria civile e ambientale",93,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-8 - Ingegneria dell'informazione",87,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L-9 - Ingegneria industriale",168,"Scientifica","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L/SNT1 - Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",57,"Sanitaria","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L/SNT2 - Professioni sanitarie della riabilitazione",7,"Sanitaria","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L/SNT3 - Professioni sanitarie tecniche",16,"Sanitaria","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","L/SNT4 - Professioni sanitarie della prevenzione",8,"Sanitaria","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","LM-13 - Farmacia e farmacia industriale",120,"Sanitaria","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","LM-41 - Medicina e chirurgia",56,"Sanitaria","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","LM-46 - Odontoiatria e protesi dentaria",13,"Sanitaria","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di TRIESTE","LMG/01 - Magistrali in giurisprudenza",255,"Sociale","Trieste","Trieste","Friuli Venezia Giulia","Nord","Pubblica",1924
"2011/2012","Università degli Studi di UDINE","18 - Scienze dell'educazione e della formazione",4,"Umanistica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-1 - Beni culturali",69,"Umanistica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-10 - Lettere",81,"Umanistica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-11 - Lingue e culture moderne",173,"Umanistica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-12 - Mediazione linguistica",99,"Umanistica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-14 - Scienze dei servizi giuridici",68,"Sociale","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-15 - Scienze del turismo",86,"Sociale","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-17 - Scienze dell'architettura",94,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-18 - Scienze dell'economia e della gestione aziendale",304,"Sociale","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-2 - Biotecnologie",41,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-20 - Scienze della comunicazione",217,"Sociale","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-22 - Scienze delle attività motorie e sportive",48,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-25 - Scienze e tecnologie agrarie e forestali",164,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-26 - Scienze e tecnologie alimentari",151,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-3 - Discipline delle arti figurative, della musica, dello spettacolo e della moda",52,"Umanistica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-31 - Scienze e tecnologie informatiche",130,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-32 - Scienze e tecnologie per l'ambiente e la natura",142,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-33 - Scienze economiche",130,"Sociale","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-35 - Scienze matematiche",46,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-38 - Scienze zootecniche e tecnologie delle produzioni animali",90,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-7 - Ingegneria civile e ambientale",109,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-8 - Ingegneria dell'informazione",162,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L-9 - Ingegneria industriale",138,"Scientifica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L/SNT1 - Professioni sanitarie, infermieristiche e professione sanitaria ostetrica",88,"Sanitaria","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L/SNT2 - Professioni sanitarie della riabilitazione",49,"Sanitaria","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","L/SNT3 - Professioni sanitarie tecniche",19,"Sanitaria","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","LM-41 - Medicina e chirurgia",59,"Sanitaria","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
"2011/2012","Università degli Studi di UDINE","LM-85 bis - Scienze della formazione primaria",31,"Umanistica","Udine","Udine","Friuli venezia Giulia","Nord","Pubblica",1978
